,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci
2701,2936,Prakasam,Kanigiri,Nandanamarella,15.48,79.5,Black,9.05,0.36,0.71,19.88,233,2337,947,20.89,0.72,2.58,37.32,2.1,10.06,Paddy,0.011871364901622676,0.010133707823250343,0.10798732270756602,0.048580041169382415
2702,2937,Prakasam,Kanigiri,Nandanamarella,15.45,79.5,Black,9.6,0.48,0.36,16.32,170,2005,581,20.91,0.36,2.47,16.92,1.36,10.28,Paddy,0.01275835741904413,0.010955703041349033,0.11239773189046248,0.05026942120420741
2703,2938,Prakasam,Kanigiri,Nandanamarella,15.45,79.48,Red,8.82,0.17,0.49,6.37,93,2354,790,4.13,0.5,1.60,21.18,1.52,12.6,Paddy,0.01308582735592382,0.011722821284066275,0.11612658199428721,0.052591500686593795
2704,2939,Prakasam,Kanigiri,Nandanamarella,15.45,79.5,Red,8.71,0.2,0.30,3.44,50,2657,725,11.18,0.2,1.27,13.22,1.8,8.06,Paddy,0.01275835741904413,0.010955703041349033,0.11239773189046248,0.05026942120420741
2705,2940,Prakasam,Kanigiri,Nandanamarella,15.45,79.5,Red,9.16,0.29,0.19,2.69,88,2559,610,13.97,0.24,1.36,6.98,0.96,4.72,Paddy,0.01275835741904413,0.010955703041349033,0.11239773189046248,0.05026942120420741
2706,2941,Prakasam,Kanigiri,Nandanamarella,15.46,79.51,Red,8.42,0.11,0.37,3.29,63,3266,347,3.76,0.26,0.62,2.0,0.94,7.06,Green gram,0.011759841650323186,0.01150350994719169,0.10955834306216687,0.04842138259901008
2707,2942,Prakasam,Kanigiri,Nandanamarella,15.46,79.51,Red,8.35,0.13,0.31,3.55,52,2771,285,3.87,0.38,0.61,1.68,0.94,6.64,Green gram,0.011759841650323186,0.01150350994719169,0.10955834306216687,0.04842138259901008
2708,2943,Prakasam,Kanigiri,Nandanamarella,15.47,79.51,Red,8.95,0.27,0.72,25.74,151,2205,993,16.32,0.62,2.50,31.52,2.5,7.9,Paddy,0.012121279978888537,0.009938169132351479,0.10621289417888025,0.048678044471299975
2709,2944,Prakasam,Kanigiri,Nandanamarella,15.47,79.51,Red,8.35,0.14,0.32,3.65,80,3885,466,2.28,0.18,0.48,2.92,1.04,5.26,Tobacco,0.012121279978888537,0.009938169132351479,0.10621289417888025,0.048678044471299975
2710,2945,Prakasam,Kanigiri,Nandanamarella,15.48,79.52,Black,8.96,0.26,0.88,9.72,124,2277,766,7.89,0.52,2.28,32.32,1.56,16.5,Paddy,0.012116175272541859,0.011313008825611903,0.11758803665546774,0.04922313364540587
2711,2946,Prakasam,Kanigiri,Nandanamarella,15.47,79.51,Red,8.7,0.16,0.40,6.48,39,1580,403,3.72,0.36,1.11,22.02,1.08,6.42,Paddy,0.012121279978888537,0.009938169132351479,0.10621289417888025,0.048678044471299975
2712,2947,Prakasam,Kanigiri,Nandanamarella,15.47,79.51,Black,8.85,0.43,1.04,20.73,266,2568,1065,26.14,0.82,2.44,48.18,3.58,10.02,Paddy,0.012121279978888537,0.009938169132351479,0.10621289417888025,0.048678044471299975
2713,2948,Prakasam,Kanigiri,Nandanamarella,15.47,79.51,Black,8.62,0.68,0.74,19.6,291,2676,1127,84.31,0.6,2.45,40.38,3.06,10.12,Paddy,0.012121279978888537,0.009938169132351479,0.10621289417888025,0.048678044471299975
2714,2949,Prakasam,Kanigiri,Nandanamarella,15.47,79.52,Black,8.28,0.2,0.46,26.05,643,4127,538,5.70,0.62,0.92,13.0,1.78,12.82,Paddy,0.012033350316686661,0.011023625439896864,0.11040802597784947,0.049572488959879646
2715,2950,Prakasam,Kanigiri,Nandanamarella,15.48,79.51,Black,8.37,0.29,0.89,24.92,257,2559,976,16.54,0.98,2.16,41.66,3.0,6.26,Paddy,0.012465874073870576,0.01120963302294738,0.11914336569333203,0.0503732494924376
2716,2951,Prakasam,Kanigiri,P Kandrika,15.42,79.58,Red,8.22,0.15,0.63,3.46,178,4714,184,7.35,0.36,0.91,4.52,0.86,14.68,Pigeonpea,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2717,2952,Prakasam,Kanigiri,P Kandrika,15.45,79.56,Red,8.1,0.17,0.54,2.03,194,4322,312,7.82,0.34,0.70,5.56,1.0,14.92,Pigeonpea,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2718,2953,Prakasam,Kanigiri,P Kandrika,15.42,79.58,Red,7.25,0.11,0.39,2.36,170,2439,300,5.65,0.28,0.57,6.0,0.96,27.72,Pigeonpea,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2719,2954,Prakasam,Kanigiri,P Kandrika,15.45,79.56,Red,7.32,0.12,0.33,2.46,114,2779,299,6.06,0.26,0.54,4.2,0.8,19.24,Pigeonpea,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2720,2955,Prakasam,Kanigiri,P Kandrika,15.45,79.56,Red,9.36,0.28,0.20,1.58,86,2793,318,2.86,0.34,0.50,3.96,0.66,8.98,Pigeonpea,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2721,2956,Prakasam,Kanigiri,P Kandrika,15.45,79.56,Red,6.1,0.08,0.22,2.48,147,754,171,4.29,0.44,0.45,12.02,0.8,23.18,Pigeonpea,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2722,2957,Prakasam,Kanigiri,P Kandrika,15.45,79.56,Red,9.15,0.27,0.23,1.65,114,3699,275,4.41,0.24,0.91,2.48,0.74,9.7,Pigeonpea,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2723,2958,Prakasam,Kanigiri,Pattabhipuram,15.49,79.47,Red,8.36,0.1,0.16,3.68,101,836,130,4.24,0.4,0.45,2.6,0.56,5.94,Tobacco,0.01294574557343646,0.011896528542600027,0.12367443825183468,0.053095036602073264
2724,2959,Prakasam,Kanigiri,Pattabhipuram,15.48,79.47,Red,7.2,0.08,0.39,2.93,116,1348,189,4.80,0.18,0.47,3.22,0.84,7.82,Tobacco,0.01312168543332146,0.0117935198411794,0.12339305631820852,0.05276674505839085
2725,2960,Prakasam,Kanigiri,Pattabhipuram,15.48,79.47,Red,6.73,0.08,0.34,2.04,127,843,134,3.57,0.16,0.61,3.28,0.58,7.5,Tobacco,0.01312168543332146,0.0117935198411794,0.12339305631820852,0.05276674505839085
2726,2961,Prakasam,Kanigiri,Pattabhipuram,15.48,79.47,Red,8.2,0.08,0.33,23.68,124,1998,323,4.79,0.26,0.59,2.88,1.28,8.46,Tobacco,0.01312168543332146,0.0117935198411794,0.12339305631820852,0.05276674505839085
2727,2962,Prakasam,Kanigiri,Pattabhipuram,15.48,79.47,Red,8.18,0.56,1.94,39.61,731,2414,539,31.88,1.12,2.91,4.68,0.64,19.56,Tobacco,0.01312168543332146,0.0117935198411794,0.12339305631820852,0.05276674505839085
2728,2963,Prakasam,Kanigiri,Pattabhipuram,15.48,79.47,Red,8.71,0.33,0.65,50.11,92,1976,832,33.65,0.92,1.76,29.92,2.06,15.94,Cowpea,0.01312168543332146,0.0117935198411794,0.12339305631820852,0.05276674505839085
2729,2964,Prakasam,Kanigiri,Pattabhipuram,15.48,79.46,Red,8.14,0.08,0.42,11.88,82,1840,453,4.08,0.36,0.70,2.22,1.26,12.08,Cowpea,0.01308735568996424,0.011911780661547411,0.12291670090212072,0.05252661432810646
2730,2965,Prakasam,Kanigiri,Pattabhipuram,15.48,79.46,Red,8.56,0.13,0.42,12.56,119,2422,488,6.85,0.36,0.78,1.14,0.86,6.5,Cowpea,0.01308735568996424,0.011911780661547411,0.12291670090212072,0.05252661432810646
2731,2966,Prakasam,Kanigiri,Pattabhipuram,15.47,79.46,Red,7.52,0.18,0.44,41.09,178,1777,448,11.68,0.66,0.99,4.56,1.52,21.56,Cowpea,0.013490959323266579,0.012005720998179372,0.12451234632875585,0.053165633567707093
2732,2967,Prakasam,Kanigiri,Pattabhipuram,15.52,79.46,Red,8.35,0.21,0.48,17.02,215,2523,243,10.48,0.54,0.87,2.72,0.82,12.34,Cowpea,0.012384224995481264,0.011435673062661784,0.11589338609723353,0.05047121663220189
2733,2968,Prakasam,Kanigiri,Pattabhipuram,15.52,79.45,Red,7.83,0.2,0.39,8.51,213,1941,446,7.94,0.4,0.79,5.52,1.96,22.74,Cotton,0.01262306736729036,0.011212216115591757,0.1145787768512471,0.05219852979827189
2734,2969,Prakasam,Kanigiri,Pattabhipuram,15.52,79.46,Red,6.42,0.07,0.18,10.42,42,343,71,3.89,0.22,0.20,5.84,0.34,12.84,Cotton,0.012384224995481264,0.011435673062661784,0.11589338609723353,0.05047121663220189
2735,2970,Prakasam,Kanigiri,Pattabhipuram,15.51,79.46,Red,8.9,0.19,0.28,9.81,45,1438,453,18.41,1.54,0.73,16.54,1.2,12.92,Cotton,0.012708629191593534,0.011833344576494431,0.11945137155480665,0.05178256577847318
2736,2971,Prakasam,Kanigiri,Pattabhipuram,15.51,79.46,Red,6.53,0.08,0.19,6.49,52,364,80,4.31,0.22,0.19,4.12,0.3,7.68,Cotton,0.012708629191593534,0.011833344576494431,0.11945137155480665,0.05178256577847318
2737,2972,Prakasam,Kanigiri,Pattabhipuram,15.5,79.46,Red,6.1,0.06,0.20,6.53,41,346,74,4.89,0.2,0.20,5.28,0.3,10.86,Cotton,0.01286971146515153,0.011930802463776377,0.12269970712549114,0.051036359218535665
2738,2973,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.32,0.14,0.41,3.32,71,5480,243,4.58,0.18,0.48,2.5,0.7,6.0,Paddy,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2739,2974,Prakasam,Kanigiri,Punugodu,15.45,79.56,Black,8.05,0.14,0.50,8.14,101,1912,517,4.06,0.28,0.99,15.54,1.48,7.08,Paddy,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2740,2975,Prakasam,Kanigiri,Punugodu,15.45,79.56,Black,8.55,0.1,0.16,1.83,60,4239,875,3.24,0.1,0.32,2.34,0.16,2.12,Paddy,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2741,2976,Prakasam,Kanigiri,Punugodu,15.45,79.56,Red,8.26,0.13,0.31,3.12,104,5893,323,4.03,0.26,0.47,3.3,0.68,8.56,Paddy,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2742,2977,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.46,0.27,0.40,11.08,80,3674,654,22.83,0.22,1.07,17.74,2.1,5.86,Paddy,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2743,2978,Prakasam,Kanigiri,Punugodu,15.43,79.55,Black,8.66,0.25,0.53,10.14,107,2731,799,20.15,2.72,1.68,17.66,2.0,9.66,Paddy,0.011107852556068793,0.00888715121692844,0.09580513633317275,0.047145777863758065
2744,2979,Prakasam,Kanigiri,Punugodu,15.43,79.58,Black,8.77,0.19,0.43,12.55,136,1113,219,13.29,0.7,1.81,14.12,0.98,6.1,Paddy,0.010997542690744653,0.010898325464498431,0.1093527774220293,0.04758312056479541
2745,2980,Prakasam,Kanigiri,Punugodu,15.43,79.58,Black,8.8,0.29,0.68,9.33,595,2735,625,9.51,0.78,2.06,5.54,2.08,13.8,Paddy,0.010997542690744653,0.010898325464498431,0.1093527774220293,0.04758312056479541
2746,2981,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.76,0.33,0.62,9.71,430,2819,647,8.81,0.94,1.76,4.68,2.02,13.98,Paddy,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2747,2982,Prakasam,Kanigiri,Punugodu,15.43,79.58,Black,8.65,0.28,0.64,10.67,228,2078,451,12.83,0.96,1.57,13.46,2.44,15.6,Pigeonpea,0.010997542690744653,0.010898325464498431,0.1093527774220293,0.04758312056479541
2748,2983,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.26,0.23,0.67,15.1,158,1934,203,10.97,2.44,1.41,17.88,1.36,8.72,Pigeonpea,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2749,2984,Prakasam,Kanigiri,Punugodu,15.42,79.57,Black,8.4,0.14,0.30,4.24,95,5156,318,6.94,0.28,0.84,2.26,0.66,8.4,Paddy,0.011813968362593198,0.010858779038112007,0.11387374894666627,0.04809291464195531
2750,2985,Prakasam,Kanigiri,Punugodu,15.42,79.57,Black,8.41,0.14,0.28,4.15,125,4989,226,5.61,0.34,0.55,1.96,0.64,8.74,Paddy,0.011813968362593198,0.010858779038112007,0.11387374894666627,0.04809291464195531
2751,2986,Prakasam,Kanigiri,Punugodu,15.43,79.57,Black,8.42,0.14,0.20,4.39,118,5011,232,5.26,0.32,0.52,2.64,0.66,8.3,Paddy,0.0115977510077064,0.010934763550026469,0.11104766207919911,0.05106570185353321
2752,2987,Prakasam,Kanigiri,Punugodu,15.45,79.56,Black,8.27,0.41,0.37,7.99,80,2933,1007,34.26,1.12,0.95,20.68,1.98,14.02,Paddy,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2753,2988,Prakasam,Kanigiri,Punugodu,15.42,79.57,Black,8.6,0.15,0.45,15.06,126,3276,1024,5.58,0.52,1.22,15.44,1.32,9.52,Paddy,0.011813968362593198,0.010858779038112007,0.11387374894666627,0.04809291464195531
2754,2989,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.4,0.17,0.25,6.79,96,4260,108,7.28,0.32,0.70,1.98,0.38,6.98,Paddy,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2755,2990,Prakasam,Kanigiri,Punugodu,15.42,79.58,Black,8.35,0.13,0.33,6.03,96,4451,132,10.19,0.36,0.49,1.38,0.46,7.54,Paddy,0.011579540888848373,0.010380460718067306,0.11038470565258628,0.0489624708140759
2756,2991,Prakasam,Kanigiri,Punugodu,15.45,79.56,Red,8.48,0.11,0.21,3.98,83,4207,111,3.05,0.26,0.51,2.4,0.42,6.3,Paddy,0.011601800686619363,0.01098053763064126,0.1081252287162606,0.04705163033440041
2757,2992,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Red,8.65,1.18,0.71,43.37,213,2314,430,77.67,0.64,3.21,9.9,1.28,12.8,Pigeonpea,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2758,2993,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Red,8.33,1.68,0.38,40.52,1181,2640,833,92.71,1.26,5.25,16.32,2.36,23.3,Pigeonpea,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2759,2994,Prakasam,Kanigiri,Yadavalli,15.49,79.53,Red,8.25,0.22,0.39,5.14,459,4118,275,10.84,0.28,0.96,1.44,0.78,7.66,Pigeonpea,0.011371126835595791,0.010525393416817939,0.10688314109906502,0.049098971480507014
2760,2995,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,8.38,0.23,1.03,23.92,523,4055,703,6.52,0.98,1.34,3.12,1.24,18.68,Paddy,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2761,2996,Prakasam,Kanigiri,Yadavalli,15.47,79.53,Red,8.3,0.13,0.34,2.87,119,5118,318,3.58,0.32,0.58,3.54,1.0,9.04,Paddy,0.012011198608693029,0.011497151419988787,0.11643744611623824,0.04766281507013148
2762,2997,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.06,0.27,0.58,19.38,555,4460,253,10.12,0.62,0.62,5.32,1.06,18.6,Cowpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2763,2998,Prakasam,Kanigiri,Yadavalli,15.47,79.54,Red,8.49,0.23,0.39,3.99,106,4019,1069,12.97,0.38,0.98,23.06,2.12,13.62,Cowpea,0.012102849506290349,0.012121630223928757,0.12162951877778312,0.05100943047629314
2764,2999,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.9,0.21,0.28,2.35,161,3390,575,3.67,0.26,0.99,6.22,0.98,11.18,Cowpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2765,3000,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.22,2.18,1.12,13.43,230,3141,1327,361.34,0.66,4.81,35.1,2.6,9.5,Maize,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2766,3001,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,8.43,0.21,0.45,5.64,236,4503,531,8.57,0.42,1.04,6.52,1.38,12.56,Maize,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2767,3002,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,9.2,0.95,0.56,24.81,164,2293,494,76.69,0.54,3.48,13.18,1.48,11.06,Maize,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2768,3003,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.72,0.7,1.15,23.52,399,2536,651,56.84,1.66,3.67,25.46,2.14,12.58,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2769,3004,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.45,0.32,0.43,3.48,276,4189,710,10.57,0.32,1.32,2.94,1.06,11.76,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2770,3005,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,9.01,0.38,0.92,12.95,210,2626,717,14.97,0.9,3.21,14.42,2.04,16.94,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2771,3006,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.66,0.79,0.91,22.91,501,2633,897,42.02,0.7,4.48,18.88,2.34,13.08,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2772,3007,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.76,0.81,0.99,17.2,575,2595,887,36.08,0.52,4.20,14.8,2.12,13.78,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2773,3008,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,9.11,0.38,0.90,13.72,260,2699,696,11.97,0.56,2.99,10.96,1.7,12.44,Pigeonpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2774,3009,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.26,0.16,0.43,3.4,118,5538,368,3.60,0.26,0.49,4.32,1.12,8.92,Paddy,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2775,3010,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,7.71,0.12,0.37,3.44,112,1821,180,4.72,0.34,0.63,3.64,0.48,13.2,Paddy,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2776,3011,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,7.68,0.13,0.36,3.91,119,1915,190,4.84,0.38,0.62,3.82,0.5,12.7,Paddy,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2777,3012,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,7.7,0.12,0.38,3.76,133,1850,185,4.51,0.4,0.59,3.6,0.54,14.22,Cowpea,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2778,3013,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,7.71,0.15,0.35,3.11,135,2127,212,5.24,0.4,0.48,4.3,0.6,15.28,Cowpea,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2779,3014,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,8.98,0.78,0.60,15.5,307,2644,1134,56.77,0.56,2.61,28.5,2.98,9.56,Cowpea,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2780,3015,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Red,8.63,0.46,1.01,18.28,441,2537,704,19.49,0.84,3.25,9.82,1.2,19.3,Cowpea,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2781,3016,Prakasam,Kanigiri,Yadavalli,15.48,79.55,Red,8.65,0.37,0.92,10.68,239,2395,729,18.54,0.78,2.79,22.64,1.58,11.84,Cowpea,0.011581464269559678,0.010516027145078516,0.11070542814505263,0.04864631125632157
2782,3017,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.32,0.14,0.40,3.78,152,4378,127,3.19,0.38,0.52,2.34,0.96,14.04,Cowpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2783,3018,Prakasam,Kanigiri,Yadavalli,15.47,79.54,Red,8.37,0.12,0.38,3.26,125,4412,122,2.45,0.32,0.39,1.82,0.84,10.28,Cowpea,0.012102849506290349,0.012121630223928757,0.12162951877778312,0.05100943047629314
2784,3019,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.34,0.13,0.45,3.71,125,4018,125,2.67,0.42,0.42,1.44,0.76,9.88,Cowpea,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2785,3020,Prakasam,Kanigiri,Yadavalli,15.49,79.55,Red,8.76,0.21,0.32,2.6,129,2575,465,10.07,0.36,1.40,18.16,1.36,10.68,Cowpea,0.011517598335522157,0.010720754358120647,0.10853069657817269,0.04752652987024786
2786,3021,Prakasam,Kanigiri,Yadavalli,15.48,79.55,Red,7.47,0.19,0.35,2.28,127,1659,188,12.57,0.46,0.47,5.32,0.62,18.0,Cowpea,0.011581464269559678,0.010516027145078516,0.11070542814505263,0.04864631125632157
2787,3022,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,9.05,0.52,0.86,27.8,312,2276,515,25.93,0.92,3.46,18.28,1.88,13.02,Pigeonpea,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2788,3023,Prakasam,Kanigiri,Yadavalli,15.49,79.55,Black,8.47,0.28,0.70,16.78,199,2865,712,10.65,1.12,1.55,35.98,2.18,7.22,Paddy,0.011517598335522157,0.010720754358120647,0.10853069657817269,0.04752652987024786
2789,3024,Prakasam,Kanigiri,Yadavalli,15.47,79.55,Black,8.9,0.51,1.07,26.23,260,2378,609,33.14,1.0,4.10,21.1,1.92,15.14,Paddy,0.012062922543712898,0.011104905259050677,0.11780174244767433,0.05017247016700499
2790,3025,Prakasam,Kanigiri,Yadavalli,15.47,79.53,Black,9.01,0.76,0.64,20.9,234,2189,472,51.66,0.6,3.56,15.68,1.48,13.26,Paddy,0.012011198608693029,0.011497151419988787,0.11643744611623824,0.04766281507013148
2791,3026,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Black,8.33,0.97,0.64,29.21,290,2774,1295,97.38,0.74,3.31,37.1,2.7,18.2,Paddy,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2792,3027,Prakasam,Kanigiri,Yadavalli,15.48,79.55,Red,8.05,0.39,0.30,3.05,293,3892,363,14.22,0.3,0.95,6.3,1.6,15.84,Pigeonpea,0.011581464269559678,0.010516027145078516,0.11070542814505263,0.04864631125632157
2793,3028,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Red,8.82,0.32,0.68,18.57,302,2420,602,12.53,1.6,3.02,15.04,1.92,12.14,Pigeonpea,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2794,3029,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Red,8.47,0.73,0.51,10.97,266,3175,1126,45.11,0.94,1.77,23.04,3.0,16.28,Pigeonpea,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2795,3030,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Black,9.22,0.79,0.72,20.64,325,2257,887,59.92,0.7,4.73,35.56,2.38,13.48,Paddy,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2796,3031,Prakasam,Kanigiri,Yadavalli,15.47,79.54,Red,8.48,0.21,0.56,18.45,508,3118,445,10.07,0.96,1.69,7.2,2.48,16.74,Maize,0.012102849506290349,0.012121630223928757,0.12162951877778312,0.05100943047629314
2797,3032,Prakasam,Kanigiri,Yadavalli,15.48,79.54,Red,8.65,0.22,0.68,12.97,573,2697,593,6.82,0.6,2.36,3.7,1.8,15.32,Maize,0.0108774612125374,0.009664646886007284,0.10072664531085941,0.04611863999585708
2798,3033,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,8.73,0.61,1.46,39.23,367,2633,637,66.72,0.92,5.02,20.56,1.84,19.34,Maize,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2799,3034,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,8.25,0.35,0.50,1.95,206,5548,629,6.34,0.38,0.88,12.32,1.7,17.72,Maize,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2800,3035,Prakasam,Kanigiri,Yadavalli,15.48,79.53,Black,8.51,0.32,1.17,5.33,440,2919,1040,12.62,0.54,3.13,9.24,2.0,23.76,Paddy,0.011919101950801866,0.011355577332254098,0.1152974443830515,0.04842525810111553
2801,3036,Prakasam,Kanigiri,Yadavalli,15.49,79.55,Red,8.46,0.68,0.90,12.09,318,2815,691,39.64,0.7,3.68,3.0,1.24,11.56,Maize,0.011517598335522157,0.010720754358120647,0.10853069657817269,0.04752652987024786
2802,3037,Prakasam,Kanigiri,Yadavalli,15.49,79.55,Red,8.71,0.29,0.87,15.18,90,2769,647,28.19,0.92,1.90,21.94,1.86,7.3,Pigeonpea,0.011517598335522157,0.010720754358120647,0.10853069657817269,0.04752652987024786
2803,3038,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,7.64,0.14,0.44,4.28,280,2055,507,6.70,0.36,0.97,5.08,1.08,18.12,Pigeonpea,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2804,3039,Prakasam,Kanigiri,Yadavalli,15.49,79.54,Red,8.53,0.24,0.46,1.48,171,2691,599,7.61,0.4,1.38,6.36,1.64,21.16,Cow pea,0.011418277373461573,0.01039104293958454,0.106414025220182,0.047348120067704835
2805,3040,Prakasam,Kanigiri,Yadavalli,15.47,79.54,Black,8.32,0.26,0.77,23.29,283,3588,1662,16.36,0.78,1.72,33.34,3.02,16.68,Paddy,0.012102849506290349,0.012121630223928757,0.12162951877778312,0.05100943047629314
2806,3041,Prakasam,Kanigiri,Yadavalli,15.48,79.55,Black,8.24,0.16,0.38,3.37,205,5158,243,5.97,0.32,0.77,6.72,1.24,13.88,Paddy,0.011581464269559678,0.010516027145078516,0.11070542814505263,0.04864631125632157
2807,3042,Prakasam,Kanigiri,Yadavalli,15.48,79.55,Black,9.16,0.41,0.98,19.69,278,2552,687,16.04,0.68,3.48,17.66,1.9,13.9,Paddy,0.011581464269559678,0.010516027145078516,0.11070542814505263,0.04864631125632157
